timestamp,actual_cons__grid_load,actual_cons__grid_load_incl_hydro_pumped_storage,actual_cons__hydro_pumped_storage,actual_cons__residual_load,actual_gen__biomass,actual_gen__hydropower,actual_gen__wind_offshore,actual_gen__wind_onshore,actual_gen__photovoltaics,actual_gen__other_renewable,actual_gen__lignite,actual_gen__hard_coal,actual_gen__fossil_gas,actual_gen__hydro_pumped_storage,actual_gen__other_conventional,price__germany_luxembourg,price__de_lu_neighbours,price__belgium,price__denmark_1,price__denmark_2,price__france,price__netherlands,price__norway_2,price__austria,price__poland,price__sweden_4,price__switzerland,price__czech_republic,price__de_at_lu,price__northern_italy,price__slovenia,price__hungary,fc_cons__grid_load,fc_cons__residual_load,fc_gen__total,fc_gen__photovoltaics_and_wind,fc_gen__wind_offshore,fc_gen__wind_onshore,fc_gen__photovoltaics,fc_gen__other
2022-01-02 02:30:00+00:00,10240.5,11224.0,983.5,3858.75,1067.25,376.0,1561.5,4819.75,0.5,39.0,864.0,549.25,861.25,49.25,365.5,34.94,41.9,34.94,34.94,34.1,34.94,34.94,104.5,34.94,54.87,34.1,23.7,34.94,,100.0,34.94,34.94,10981.5,4984.0,11693.25,5997.5,1478.5,4519.0,0.0,5695.75
2022-01-02 02:45:00+00:00,10275.5,11300.25,1024.75,3932.75,1069.75,379.0,1559.0,4783.25,0.5,39.0,866.0,550.5,861.0,95.75,364.0,34.94,41.9,34.94,34.94,34.1,34.94,34.94,104.5,34.94,54.87,34.1,23.7,34.94,,100.0,34.94,34.94,11016.0,5018.75,11693.25,5997.25,1467.75,4529.5,0.0,5696.0
2022-01-02 03:00:00+00:00,10327.0,11353.25,1026.25,4271.5,1068.25,378.5,1521.75,4533.25,0.5,39.0,870.5,550.5,852.0,97.0,361.5,29.56,36.99,29.56,29.56,29.56,29.56,29.56,104.06,29.56,50.5,29.56,15.84,29.56,,140.6,29.56,29.56,11091.0,5095.75,11564.75,5995.25,1456.5,4538.75,0.0,5569.5
2022-01-02 03:15:00+00:00,10218.25,11247.25,1029.0,4184.0,1070.75,380.0,1522.25,4511.5,0.5,39.0,863.75,559.75,850.25,86.25,362.5,29.56,36.99,29.56,29.56,29.56,29.56,29.56,104.06,29.56,50.5,29.56,15.84,29.56,,140.6,29.56,29.56,11142.75,5165.5,11564.75,5977.25,1445.75,4531.5,0.0,5587.5
2022-01-02 03:30:00+00:00,10276.5,11321.75,1045.25,4185.5,1071.75,379.5,1512.25,4578.25,0.5,39.0,861.5,552.25,855.25,72.75,363.0,29.56,36.99,29.56,29.56,29.56,29.56,29.56,104.06,29.56,50.5,29.56,15.84,29.56,,140.6,29.56,29.56,11178.0,5218.25,11564.75,5959.75,1434.5,4525.25,0.0,5605.0
2022-01-02 03:45:00+00:00,10288.75,11298.0,1009.25,4275.0,1072.5,379.5,1481.0,4532.25,0.5,39.0,863.25,553.0,855.75,92.25,364.5,29.56,36.99,29.56,29.56,29.56,29.56,29.56,104.06,29.56,50.5,29.56,15.84,29.56,,140.6,29.56,29.56,11176.25,5234.0,11564.75,5942.25,1422.25,4520.0,0.0,5622.5
2022-01-02 04:00:00+00:00,10337.0,11365.5,1028.5,4121.25,1072.75,379.25,1553.0,4662.25,0.5,39.0,868.5,550.5,859.25,74.5,365.75,33.97,41.14,33.97,33.97,33.97,33.97,33.97,105.86,33.97,50.89,33.97,23.98,33.97,,141.93,33.97,33.97,11135.25,5209.0,11443.5,5926.25,1410.25,4516.0,0.0,5517.25
2022-01-02 04:15:00+00:00,10253.25,11276.0,1022.75,3982.25,1075.5,379.75,1579.25,4691.25,0.5,39.0,863.75,550.25,862.5,74.0,365.5,33.97,41.14,33.97,33.97,33.97,33.97,33.97,105.86,33.97,50.89,33.97,23.98,33.97,,141.93,33.97,33.97,11085.75,5160.75,11443.5,5925.0,1401.75,4523.25,0.0,5518.5
2022-01-02 04:30:00+00:00,10278.25,11224.25,946.0,4141.0,1074.0,382.5,1621.0,4515.75,0.5,38.25,866.5,551.75,862.75,81.0,363.75,33.97,41.14,33.97,33.97,33.97,33.97,33.97,105.86,33.97,50.89,33.97,23.98,33.97,,141.93,33.97,33.97,11080.75,5157.5,11443.5,5923.25,1392.0,4531.25,0.0,5520.25
2022-01-02 04:45:00+00:00,10283.25,11200.0,916.75,4359.0,1072.75,369.0,1560.75,4363.0,0.5,38.0,869.5,554.5,862.25,110.75,364.25,33.97,41.14,33.97,33.97,33.97,33.97,33.97,105.86,33.97,50.89,33.97,23.98,33.97,,141.93,33.97,33.97,11116.0,5196.75,11443.5,5919.25,1380.0,4539.25,0.0,5524.25
2022-01-02 05:00:00+00:00,10178.75,10862.25,683.5,3937.25,1085.0,369.0,1536.25,4704.75,0.5,38.0,866.5,552.5,875.25,100.75,363.25,34.52,43.65,34.52,34.52,34.52,34.52,34.52,111.97,34.52,56.15,34.52,35.88,34.52,,147.09,34.52,34.52,10993.25,5013.25,11596.5,5980.0,1369.5,4610.5,0.0,5616.5
2022-01-02 05:15:00+00:00,10158.25,10714.5,556.25,3973.5,1088.75,366.0,1478.0,4706.25,0.5,37.75,861.75,557.5,878.25,102.25,361.5,34.52,43.65,34.52,34.52,34.52,34.52,34.52,111.97,34.52,56.15,34.52,35.88,34.52,,147.09,34.52,34.52,11018.0,5024.0,11596.5,5994.0,1356.0,4638.0,0.0,5602.5
2022-01-02 05:30:00+00:00,10193.75,10658.5,464.75,3816.25,1088.75,352.75,1523.0,4854.0,0.5,38.0,860.0,556.75,874.75,48.0,362.5,34.52,43.65,34.52,34.52,34.52,34.52,34.52,111.97,34.52,56.15,34.52,35.88,34.52,,147.09,34.52,34.52,11007.75,4999.25,11596.5,6008.5,1342.75,4665.75,0.0,5588.0
2022-01-02 05:45:00+00:00,10284.75,10742.75,458.0,3995.25,1088.0,351.75,1463.25,4825.75,0.5,38.5,863.0,559.0,880.25,41.5,363.0,34.52,43.65,34.52,34.52,34.52,34.52,34.52,111.97,34.52,56.15,34.52,35.88,34.52,,147.09,34.52,34.52,11044.5,5024.25,11596.5,6020.25,1327.25,4693.0,0.0,5576.25
2022-01-02 06:00:00+00:00,10431.5,10868.75,437.25,4145.75,1093.0,351.75,1372.75,4912.5,0.5,38.5,863.25,557.75,892.75,200.5,364.75,41.8,49.96,41.8,41.8,41.8,41.8,41.8,105.22,41.8,60.91,41.8,49.0,41.8,,152.61,41.8,41.8,11004.0,4967.0,11972.5,6037.0,1314.0,4723.0,0.0,5935.5
2022-01-02 06:15:00+00:00,10580.5,10997.5,417.0,4127.0,1097.5,351.0,1347.75,5105.25,0.5,38.0,860.25,557.25,885.75,222.0,363.0,41.8,49.96,41.8,41.8,41.8,41.8,41.8,105.22,41.8,60.91,41.8,49.0,41.8,,152.61,41.8,41.8,11123.25,5046.5,11972.5,6076.75,1312.5,4764.25,0.0,5895.75
2022-01-02 06:30:00+00:00,10748.25,11089.0,340.75,4156.5,1101.25,349.5,1309.75,5281.5,0.5,38.0,865.5,557.75,883.5,211.25,363.25,41.8,49.96,41.8,41.8,41.8,41.8,41.8,105.22,41.8,60.91,41.8,49.0,41.8,,152.61,41.8,41.8,11288.25,5169.75,11972.5,6118.5,1311.0,4807.5,0.0,5854.0
2022-01-02 06:45:00+00:00,10925.0,11228.0,303.0,4177.5,1108.75,353.0,1346.75,5399.75,1.0,38.0,880.25,561.5,891.75,207.75,365.0,41.8,49.96,41.8,41.8,41.8,41.8,41.8,105.22,41.8,60.91,41.8,49.0,41.8,,152.61,41.8,41.8,11432.25,5270.5,11972.5,6161.75,1308.75,4853.0,0.0,5810.75
2022-01-02 07:00:00+00:00,11161.25,11593.0,431.75,4141.25,1122.0,351.5,1421.0,5592.25,6.75,38.0,898.0,516.5,911.0,372.0,363.75,48.95,58.52,48.95,48.95,48.95,48.95,48.95,111.53,48.95,65.54,48.95,75.05,48.95,,152.59,48.95,48.95,11578.75,5368.75,12551.25,6210.0,1303.0,4903.5,3.5,6341.25
2022-01-02 07:15:00+00:00,11356.5,11681.0,324.5,4164.75,1126.25,358.25,1427.75,5728.0,36.0,38.0,906.25,517.25,907.5,375.75,363.5,48.95,58.52,48.95,48.95,48.95,48.95,48.95,111.53,48.95,65.54,48.95,75.05,48.95,,152.59,48.95,48.95,11715.5,5435.75,12551.25,6279.75,1293.75,4965.0,21.0,6271.5
2022-01-02 07:30:00+00:00,11580.5,11771.5,191.0,4403.25,1128.25,354.25,1404.0,5665.75,107.5,37.75,904.0,518.5,906.0,404.25,363.5,48.95,58.52,48.95,48.95,48.95,48.95,48.95,111.53,48.95,65.54,48.95,75.05,48.95,,152.59,48.95,48.95,11946.75,5539.0,12551.25,6407.75,1284.0,5029.5,94.25,6143.5
2022-01-02 07:45:00+00:00,11768.5,11978.5,210.0,4458.0,1130.25,353.25,1368.0,5755.75,186.75,38.0,907.75,519.5,909.75,404.25,363.5,48.95,58.52,48.95,48.95,48.95,48.95,48.95,111.53,48.95,65.54,48.95,75.05,48.95,,152.59,48.95,48.95,12202.25,5669.25,12551.25,6533.0,1274.5,5093.5,165.0,6018.25
2022-01-02 08:00:00+00:00,12045.0,12346.75,301.75,4616.5,1131.75,352.75,1313.25,5822.0,293.25,38.0,904.25,524.75,893.75,364.75,362.25,60.01,69.83,60.01,60.01,60.01,60.01,60.01,115.81,60.01,86.18,60.01,86.01,60.01,,155.72,60.01,60.01,12448.0,5760.25,13310.75,6687.75,1265.0,5167.0,255.75,6623.0
2022-01-02 08:15:00+00:00,12169.25,12414.0,244.75,4475.0,1136.0,354.25,1307.25,5970.25,416.75,38.5,901.75,530.5,893.0,378.0,363.25,60.01,69.83,60.01,60.01,60.01,60.01,60.01,115.81,60.01,86.18,60.01,86.01,60.01,,155.72,60.01,60.01,12711.5,5844.75,13310.75,6866.75,1266.5,5239.5,360.75,6444.0
2022-01-02 08:30:00+00:00,12236.75,12491.75,255.0,4485.75,1140.25,354.5,1258.75,5942.75,549.5,38.25,906.25,529.25,890.5,377.5,362.25,60.01,69.83,60.01,60.01,60.01,60.01,60.01,115.81,60.01,86.18,60.01,86.01,60.01,,155.72,60.01,60.01,12834.5,5769.25,13310.75,7065.25,1267.25,5322.75,475.25,6245.5
2022-01-02 08:45:00+00:00,12356.25,12622.5,266.25,4456.25,1140.5,355.75,1219.25,5978.5,702.25,37.75,898.25,532.0,888.5,346.25,362.5,60.01,69.83,60.01,60.01,60.01,60.01,60.01,115.81,60.01,86.18,60.01,86.01,60.01,,155.72,60.01,60.01,12982.25,5715.0,13310.75,7267.25,1264.75,5405.0,597.5,6043.5
2022-01-02 09:00:00+00:00,12581.25,12806.5,225.25,4244.0,1138.5,355.0,1322.5,6168.75,846.0,38.0,894.5,545.0,889.75,365.0,363.0,70.09,77.12,70.09,70.09,70.09,70.09,70.09,121.94,70.09,89.71,70.09,75.92,70.09,,167.98,70.09,70.09,13135.25,5684.25,14267.0,7451.0,1265.0,5482.0,704.0,6816.0
2022-01-02 09:15:00+00:00,12629.25,12846.25,217.0,4056.75,1142.0,354.75,1364.75,6247.25,960.5,38.5,892.25,545.5,888.0,314.5,362.5,70.09,77.12,70.09,70.09,70.09,70.09,70.09,121.94,70.09,89.71,70.09,75.92,70.09,,167.98,70.09,70.09,13285.5,5645.25,14267.0,7640.25,1281.25,5551.5,807.5,6626.75
2022-01-02 09:30:00+00:00,12850.5,13060.5,210.0,4255.5,1145.0,367.25,1349.25,6214.75,1031.0,38.75,898.5,548.75,887.75,325.0,363.0,70.09,77.12,70.09,70.09,70.09,70.09,70.09,121.94,70.09,89.71,70.09,75.92,70.09,,167.98,70.09,70.09,13381.25,5570.0,14267.0,7811.25,1294.0,5612.0,905.25,6455.75
2022-01-02 09:45:00+00:00,13013.5,13335.75,322.25,4134.5,1145.5,356.0,1394.0,6356.25,1128.75,38.5,893.5,549.75,882.0,340.75,362.0,70.09,77.12,70.09,70.09,70.09,70.09,70.09,121.94,70.09,89.71,70.09,75.92,70.09,,167.98,70.09,70.09,13490.75,5525.0,14267.0,7965.75,1304.75,5667.0,994.0,6301.25
2022-01-02 10:00:00+00:00,13261.75,13400.5,138.75,4074.5,1140.0,359.75,1450.25,6545.0,1192.0,38.5,880.0,547.25,872.0,177.0,363.0,66.26,73.86,66.26,66.26,66.26,66.26,66.26,121.3,66.26,91.12,66.26,69.91,66.26,,175.08,66.26,66.26,13699.5,5592.5,15301.75,8107.0,1312.0,5721.5,1073.5,7194.75
2022-01-02 10:15:00+00:00,13539.5,13702.5,163.0,4158.25,1135.75,357.25,1511.0,6601.5,1268.75,38.25,864.75,550.0,866.75,169.0,363.25,66.26,73.86,66.26,66.26,66.26,66.26,66.26,121.3,66.26,91.12,66.26,69.91,66.26,,175.08,66.26,66.26,13860.25,5536.75,15301.75,8323.5,1327.5,5849.0,1147.0,6978.25
2022-01-02 10:30:00+00:00,13665.75,13890.25,224.5,4091.75,1136.75,354.75,1554.75,6675.5,1343.75,37.75,867.5,551.0,876.75,195.0,363.0,66.26,73.86,66.26,66.26,66.26,66.26,66.26,121.3,66.26,91.12,66.26,69.91,66.26,,175.08,66.26,66.26,13963.75,5449.25,15301.75,8514.5,1340.5,5977.0,1197.0,6787.25
2022-01-02 10:45:00+00:00,13693.0,14023.25,330.25,3893.75,1132.5,355.5,1600.25,6812.5,1386.5,38.0,867.25,553.75,879.75,198.25,363.75,66.26,73.86,66.26,66.26,66.26,66.26,66.26,121.3,66.26,91.12,66.26,69.91,66.26,,175.08,66.26,66.26,13944.75,5269.0,15301.75,8675.75,1353.25,6097.75,1224.75,6626.0
2022-01-02 11:00:00+00:00,13822.75,14006.75,184.0,3802.5,1116.5,372.0,1622.5,7028.5,1369.25,37.75,870.75,555.75,878.25,189.0,363.0,64.54,72.29,64.54,64.54,64.54,64.54,64.54,112.43,64.54,91.4,64.54,75.04,64.54,,189.58,64.54,64.54,13988.25,5178.75,15848.0,8809.5,1363.25,6203.75,1242.5,7038.5
2022-01-02 11:15:00+00:00,13795.5,13955.75,160.25,3696.25,1108.5,356.25,1655.0,7124.5,1319.75,37.75,871.5,555.5,880.75,85.25,364.25,64.54,72.29,64.54,64.54,64.54,64.54,64.54,112.43,64.54,91.4,64.54,75.04,64.54,,189.58,64.54,64.54,13934.0,4975.0,15848.0,8959.0,1370.25,6337.75,1251.0,6889.0
2022-01-02 11:30:00+00:00,13763.25,14009.0,245.75,3724.75,1105.5,368.75,1577.0,7230.5,1231.0,37.5,891.25,555.75,887.5,150.5,364.5,64.54,72.29,64.54,64.54,64.54,64.54,64.54,112.43,64.54,91.4,64.54,75.04,64.54,,189.58,64.54,64.54,13855.5,4773.0,15848.0,9082.5,1376.75,6470.75,1235.0,6765.5
2022-01-02 11:45:00+00:00,13688.25,14000.0,311.75,3552.5,1106.5,352.0,1474.5,7523.0,1138.25,37.5,891.25,555.25,884.25,125.25,364.0,64.54,72.29,64.54,64.54,64.54,64.54,64.54,112.43,64.54,91.4,64.54,75.04,64.54,,189.58,64.54,64.54,13820.75,4633.5,15848.0,9187.25,1382.75,6607.25,1197.25,6660.75
2022-01-02 12:00:00+00:00,13556.75,13803.5,246.75,3557.0,1102.75,355.75,1455.25,7484.25,1060.25,37.5,877.5,556.25,885.25,163.25,362.75,46.96,57.02,46.96,46.96,46.96,46.96,46.96,111.39,46.96,91.44,46.96,48.76,46.96,,169.69,46.96,73.77,13800.75,4498.25,15820.5,9302.5,1389.25,6758.25,1155.0,6518.0
2022-01-02 12:15:00+00:00,13462.75,13844.5,381.75,3351.5,1100.5,352.25,1504.25,7607.25,999.75,37.75,871.25,554.75,886.25,116.5,364.0,46.96,57.02,46.96,46.96,46.96,46.96,46.96,111.39,46.96,91.44,46.96,48.76,46.96,,169.69,46.96,73.77,13710.0,4294.75,15820.5,9415.25,1395.75,6911.5,1108.0,6405.25
2022-01-02 12:30:00+00:00,13387.75,13824.5,436.75,3235.5,1097.75,354.25,1512.5,7719.0,920.75,37.75,873.0,554.0,890.5,71.5,364.0,46.96,57.02,46.96,46.96,46.96,46.96,46.96,111.39,46.96,91.44,46.96,48.76,46.96,,169.69,46.96,73.77,13626.5,4123.25,15820.5,9503.25,1401.75,7050.25,1051.25,6317.25
2022-01-02 12:45:00+00:00,13439.25,13900.75,461.5,3383.5,1094.75,353.0,1509.25,7693.0,853.5,37.75,872.5,552.0,888.5,61.5,364.0,46.96,57.02,46.96,46.96,46.96,46.96,46.96,111.39,46.96,91.44,46.96,48.76,46.96,,169.69,46.96,73.77,13559.25,3989.0,15820.5,9570.25,1407.75,7184.75,977.75,6250.25
2022-01-02 13:00:00+00:00,13373.0,13760.0,387.0,3240.5,1092.0,353.25,1492.25,7840.5,799.75,37.75,872.5,548.25,880.25,84.75,364.25,40.01,60.41,41.95,49.06,49.06,40.01,49.06,111.48,65.19,86.25,49.06,58.25,65.19,,155.72,65.19,133.97,13524.75,3897.25,15943.75,9627.5,1413.0,7310.5,904.0,6316.25
2022-01-02 13:15:00+00:00,13316.0,13709.25,393.25,3117.75,1092.5,350.25,1403.25,8086.25,708.75,37.75,873.5,547.5,880.25,75.5,364.5,40.01,60.41,41.95,49.06,49.06,40.01,49.06,111.48,65.19,86.25,49.06,58.25,65.19,,155.72,65.19,133.97,13455.25,3766.5,15943.75,9688.75,1405.25,7458.0,825.5,6255.0
2022-01-02 13:30:00+00:00,13250.25,13663.5,413.25,3148.5,1091.25,365.25,1377.5,8116.0,608.25,37.75,877.25,547.0,874.0,63.25,364.25,40.01,60.41,41.95,49.06,49.06,40.01,49.06,111.48,65.19,86.25,49.06,58.25,65.19,,155.72,65.19,133.97,13408.5,3656.5,15943.75,9752.0,1414.75,7612.75,724.5,6191.75
2022-01-02 13:45:00+00:00,13252.0,13697.75,445.75,3282.0,1093.5,353.75,1407.5,8062.0,500.5,37.75,879.25,546.25,867.5,88.75,364.75,40.01,60.41,41.95,49.06,49.06,40.01,49.06,111.48,65.19,86.25,49.06,58.25,65.19,,155.72,65.19,133.97,13306.0,3511.25,15943.75,9794.75,1424.25,7759.0,611.5,6149.0
2022-01-02 14:00:00+00:00,13398.25,13831.0,432.75,3332.5,1097.0,366.0,1408.5,8250.75,406.5,37.5,871.0,569.0,869.75,95.25,366.0,29.11,74.02,48.31,74.99,74.99,39.3,74.99,118.19,60.07,81.09,74.99,86.25,81.09,,167.75,60.07,157.92,13320.5,3505.5,15994.5,9815.0,1431.5,7893.0,490.5,6179.5
2022-01-02 14:15:00+00:00,13393.5,13851.5,458.0,3322.5,1099.75,353.0,1429.5,8334.5,307.0,37.75,875.5,569.0,877.5,94.75,366.25,29.11,74.02,48.31,74.99,74.99,39.3,74.99,118.19,60.07,81.09,74.99,86.25,81.09,,167.75,60.07,157.92,13258.25,3445.75,15994.5,9812.5,1434.5,8003.5,374.5,6182.0
2022-01-02 14:30:00+00:00,13450.75,13927.0,476.25,3213.75,1101.75,350.5,1466.25,8567.75,203.0,38.25,867.25,570.0,872.25,95.0,367.75,29.11,74.02,48.31,74.99,74.99,39.3,74.99,118.19,60.07,81.09,74.99,86.25,81.09,,167.75,60.07,157.92,13217.25,3408.5,15994.5,9808.75,1436.0,8110.0,262.75,6185.75
2022-01-02 14:45:00+00:00,13494.0,13927.25,433.25,3406.25,1106.25,351.5,1523.25,8451.75,112.75,38.25,871.5,575.5,862.5,96.0,369.75,29.11,74.02,48.31,74.99,74.99,39.3,74.99,118.19,60.07,81.09,74.99,86.25,81.09,,167.75,60.07,157.92,13277.75,3470.5,15994.5,9807.25,1437.0,8206.0,164.25,6187.25
2022-01-02 15:00:00+00:00,13759.5,14238.0,478.5,3729.25,1118.0,363.5,1579.25,8407.0,44.0,38.25,866.0,574.75,861.0,127.25,369.25,32.76,83.76,51.91,88.15,88.15,40.79,85.0,122.3,88.46,88.46,88.15,91.51,88.46,,194.21,88.46,194.21,13329.75,3509.25,16252.0,9820.5,1437.5,8293.5,89.5,6431.5
2022-01-02 15:15:00+00:00,13894.0,14336.75,442.75,3808.75,1120.75,381.0,1571.0,8504.5,9.75,38.25,869.5,578.0,866.75,133.25,367.5,32.76,83.76,51.91,88.15,88.15,40.79,85.0,122.3,88.46,88.46,88.15,91.51,88.46,,194.21,88.46,194.21,13435.0,3590.5,16252.0,9844.5,1452.0,8354.5,38.0,6407.5
2022-01-02 15:30:00+00:00,14034.0,14399.25,365.25,3719.5,1122.25,376.5,1561.5,8751.75,1.25,38.25,870.25,594.25,864.0,133.0,367.5,32.76,83.76,51.91,88.15,88.15,40.79,85.0,122.3,88.46,88.46,88.15,91.51,88.46,,194.21,88.46,194.21,13668.0,3781.5,16252.0,9886.5,1465.75,8412.5,8.25,6365.5
2022-01-02 15:45:00+00:00,14348.25,14647.0,298.75,3815.75,1130.25,351.0,1591.25,8940.25,1.0,38.25,888.0,600.5,869.5,98.75,367.25,32.76,83.76,51.91,88.15,88.15,40.79,85.0,122.3,88.46,88.46,88.15,91.51,88.46,,194.21,88.46,194.21,13926.0,3974.25,16252.0,9951.75,1477.5,8472.0,2.25,6300.25
2022-01-02 16:00:00+00:00,14625.5,14934.0,308.5,4098.5,1138.0,350.25,1590.75,8935.5,0.75,38.0,908.0,605.0,857.0,111.25,366.5,42.97,93.85,56.04,95.4,95.4,47.91,100.0,129.79,95.4,95.4,95.4,126.25,95.4,,245.0,95.4,245.0,14180.5,4166.5,16878.0,10014.0,1489.25,8524.75,0.0,6864.0
2022-01-02 16:15:00+00:00,14752.25,14978.75,226.5,4231.25,1143.0,350.25,1574.75,8945.5,0.75,38.25,917.0,607.5,847.25,113.5,367.5,42.97,93.85,56.04,95.4,95.4,47.91,100.0,129.79,95.4,95.4,95.4,126.25,95.4,,245.0,95.4,245.0,14267.5,4215.25,16878.0,10052.25,1499.5,8552.75,0.0,6825.75
2022-01-02 16:30:00+00:00,14864.5,15004.25,139.75,4255.75,1145.25,359.0,1582.5,9025.5,0.75,38.0,922.75,610.5,851.75,109.5,367.25,42.97,93.85,56.04,95.4,95.4,47.91,100.0,129.79,95.4,95.4,95.4,126.25,95.4,,245.0,95.4,245.0,14373.5,4286.25,16878.0,10087.25,1508.75,8578.5,0.0,6790.75
2022-01-02 16:45:00+00:00,14891.75,15040.0,148.25,4302.75,1150.75,352.5,1613.25,8975.0,0.75,38.0,916.75,609.25,857.75,152.0,367.25,42.97,93.85,56.04,95.4,95.4,47.91,100.0,129.79,95.4,95.4,95.4,126.25,95.4,,245.0,95.4,245.0,14440.25,4316.75,16878.0,10123.5,1518.0,8605.5,0.0,6754.5
2022-01-02 17:00:00+00:00,14837.25,14952.0,114.75,4156.25,1150.5,363.5,1616.5,9064.0,0.5,38.0,916.5,600.25,863.5,158.75,366.5,60.96,93.41,69.32,87.84,86.71,65.09,109.9,135.97,86.71,86.71,86.71,125.88,86.71,,225.19,86.71,225.19,14543.0,4391.0,17179.25,10152.0,1525.25,8626.75,0.0,7027.25
2022-01-02 17:15:00+00:00,14835.5,14947.75,112.25,4079.5,1155.0,364.0,1641.75,9113.75,0.5,38.0,918.25,600.25,866.0,136.25,368.25,60.96,93.41,69.32,87.84,86.71,65.09,109.9,135.97,86.71,86.71,86.71,125.88,86.71,,225.19,86.71,225.19,14592.75,4425.0,17179.25,10167.75,1533.0,8634.75,0.0,7011.5
2022-01-02 17:30:00+00:00,14865.25,14993.75,128.5,4147.75,1157.25,363.75,1643.25,9073.75,0.5,38.0,921.0,600.25,860.75,153.25,367.75,60.96,93.41,69.32,87.84,86.71,65.09,109.9,135.97,86.71,86.71,86.71,125.88,86.71,,225.19,86.71,225.19,14626.5,4444.5,17179.25,10182.0,1540.0,8642.0,0.0,6997.25
2022-01-02 17:45:00+00:00,14778.0,14884.0,106.0,4178.0,1157.75,370.25,1637.75,8961.75,0.5,38.0,910.0,601.25,864.25,173.0,367.0,60.96,93.41,69.32,87.84,86.71,65.09,109.9,135.97,86.71,86.71,86.71,125.88,86.71,,225.19,86.71,225.19,14580.75,4387.25,17179.25,10193.5,1547.75,8645.75,0.0,6985.75
2022-01-02 18:00:00+00:00,14647.5,14931.75,284.25,4071.0,1156.25,382.75,1654.5,8921.5,0.5,38.0,896.5,596.25,857.75,322.0,367.5,60.94,83.25,69.5,71.27,71.27,67.85,99.9,128.33,71.72,82.14,71.27,110.73,71.72,,216.29,71.72,179.59,14597.5,4395.5,17142.25,10202.0,1552.5,8649.5,0.0,6940.25
2022-01-02 18:15:00+00:00,14543.75,14827.75,284.0,4018.5,1155.5,387.75,1695.25,8829.75,0.25,38.25,893.25,597.25,859.0,225.75,366.75,60.94,83.25,69.5,71.27,71.27,67.85,99.9,128.33,71.72,82.14,71.27,110.73,71.72,,216.29,71.72,179.59,14532.0,4343.25,17142.25,10188.75,1559.0,8629.75,0.0,6953.5
2022-01-02 18:30:00+00:00,14451.25,14703.75,252.5,4144.5,1153.25,392.0,1679.0,8627.25,0.5,38.0,891.5,595.75,858.25,179.0,366.75,60.94,83.25,69.5,71.27,71.27,67.85,99.9,128.33,71.72,82.14,71.27,110.73,71.72,,216.29,71.72,179.59,14420.0,4245.25,17142.25,10174.75,1564.25,8610.5,0.0,6967.5
2022-01-02 18:45:00+00:00,14259.5,14515.25,255.75,3980.75,1151.25,355.0,1704.0,8574.25,0.5,38.25,900.75,595.75,859.25,124.25,367.5,60.94,83.25,69.5,71.27,71.27,67.85,99.9,128.33,71.72,82.14,71.27,110.73,71.72,,216.29,71.72,179.59,14300.5,4149.5,17142.25,10151.0,1570.25,8580.75,0.0,6991.25
2022-01-02 19:00:00+00:00,14096.5,14501.25,404.75,3808.5,1146.25,386.0,1712.0,8575.5,0.5,38.25,902.5,587.0,866.5,393.5,367.25,54.12,70.35,62.22,54.12,54.12,62.22,77.0,116.32,56.73,89.38,54.12,90.9,56.73,,199.64,56.73,163.74,14235.5,4108.75,16638.5,10126.75,1582.25,8544.5,0.0,6511.75
2022-01-02 19:15:00+00:00,13920.5,14335.5,415.0,3577.0,1144.75,362.0,1756.5,8586.5,0.5,38.25,906.5,583.5,872.5,338.25,367.0,54.12,70.35,62.22,54.12,54.12,62.22,77.0,116.32,56.73,89.38,54.12,90.9,56.73,,199.64,56.73,163.74,14112.0,4036.75,16638.5,10075.25,1581.0,8494.25,0.0,6563.25
2022-01-02 19:30:00+00:00,13736.5,14115.75,379.25,3529.25,1143.75,366.0,1757.75,8449.0,0.5,38.25,897.5,578.5,866.5,223.0,367.25,54.12,70.35,62.22,54.12,54.12,62.22,77.0,116.32,56.73,89.38,54.12,90.9,56.73,,199.64,56.73,163.74,13900.0,3857.75,16638.5,10042.25,1580.5,8461.75,0.0,6596.25
2022-01-02 19:45:00+00:00,13559.75,13940.5,380.75,3486.25,1140.5,360.25,1726.5,8346.5,0.5,38.25,891.25,576.75,856.25,186.75,366.75,54.12,70.35,62.22,54.12,54.12,62.22,77.0,116.32,56.73,89.38,54.12,90.9,56.73,,199.64,56.73,163.74,13756.25,3747.5,16638.5,10008.75,1579.75,8429.0,0.0,6629.75
2022-01-02 20:00:00+00:00,13404.75,13764.75,360.0,3386.0,1120.75,363.25,1719.0,8299.25,0.5,38.25,887.75,556.25,842.75,301.75,367.25,46.16,58.45,46.16,46.16,46.16,46.16,46.16,110.2,46.16,73.66,46.16,89.78,46.16,,178.41,46.16,113.0,13662.25,3686.5,16143.75,9975.75,1579.0,8396.75,0.0,6168.0
2022-01-02 20:15:00+00:00,13298.5,13661.25,362.75,3401.5,1111.0,357.5,1692.75,8203.75,0.5,38.0,873.25,554.5,846.0,246.0,367.5,46.16,58.45,46.16,46.16,46.16,46.16,46.16,110.2,46.16,73.66,46.16,89.78,46.16,,178.41,46.16,113.0,13592.5,3650.0,16143.75,9942.5,1578.25,8364.25,0.0,6201.25
